"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.8,"CZ",0.101501466666667,0.089545,0.0598925,0.139999,0.0585220542773243
0.8,"DE",0.14893184375,0.123041,0.06140875,0.224516,0.108752530936727
0.8,"DK",0.14027075,0.1387275,0.128782,0.15021625,0.0173474395300863
0.8,"EE",0.076205,0.062485,0.060665,0.084885,0.0269775313918824
0.8,"EL",0.0576826666666667,0.021229,0.003514,0.046377,0.111938851465878
0.8,"ES",0.0574345068493151,0.036505,0.021449,0.067718,0.0570279693028691
0.8,"FI",0.128586428571429,0.08886,0.0662655,0.1724105,0.117909248843983
0.8,"FR",0.0931327228915663,0.073483,0.0351005,0.1241535,0.0783129005120957
0.8,"HR",0.109600571428571,0.044742,0.030182,0.113375,0.143301800923618
0.8,"HU",0.109902315789474,0.108551,0.0690435,0.1377665,0.0591390417989228
0.8,"IE",0.156149,0.072289,0.050321,0.250079,0.156770875184136
0.8,"IS",0.068551,0.068551,0.068551,0.068551,NA
0.8,"IT",0.0616322738095238,0.043944,0.0183615,0.07759025,0.076155976451369
0.8,"LT",0.0803358333333333,0.083434,0.068731,0.10114,0.047511016071714
0.8,"LU",0.07715,0.07715,0.07715,0.07715,NA
0.8,"LV",0.08220625,0.0305475,0.0104155,0.10233825,0.121430375116429
0.8,"ME",0.001026,0.001026,0.001026,0.001026,NA
0.8,"MK",0.080106,0.06304,0.04872025,0.09442575,0.0492980128673222
0.8,"MT",0.33591,0.33591,0.33591,0.33591,NA
0.8,"NL",0.140034514285714,0.10899,0.0645405,0.2166725,0.0962001775057588
0.8,"NO",0.0952505,0.05519,0.04207275,0.1253665,0.100247523627768
0.8,"PL",0.100160706896552,0.0655045,0.04093925,0.10253525,0.109288052009198
0.8,"PT",0.0540671666666667,0.046148,0.0279675,0.08754425,0.0351674019689033
0.8,"RO",0.0992386,0.063099,0.0331955,0.117768,0.112919455428403
0.8,"RS",0.0990496428571428,0.1043835,0.05845575,0.13384975,0.0413895418518832
0.8,"SE",0.105604916666667,0.082248,0.050731,0.1378705,0.0813405119453884
0.8,"SI",0.1568785,0.1568785,0.14968125,0.16407575,0.0203568971235795
0.8,"SK",0.1329215,0.128372,0.05744925,0.21014575,0.0905835701580117
0.8,"TR",0.114550960526316,0.0841215,0.03701125,0.14506375,0.112886820030263
0.8,"UK",0.334840574468085,0.292566,0.1716175,0.5111525,0.205419820319452
0.8,"XK",0.110845666666667,0.090731,0.047241,0.164393,0.118440031093095
0.9,"AL",0.19466225,0.1055525,0.0559545,0.24426025,0.249572196263092
0.9,"AT",0.152049166666667,0.160645,0.10240975,0.19017625,0.0700547071578111
0.9,"BA",0.239632,0.279101,0.104015,0.327523,0.146828242872412
0.9,"BE",0.120258363636364,0.098395,0.071256,0.126049,0.0975577313330653
0.9,"BG",0.113672823529412,0.100733,0.080831,0.12408,0.0711186247232707
0.9,"CH",0.0799558,0.056049,0.031042,0.0979865,0.0770170009468328
0.9,"CY",0.0719325,0.0719325,0.05630525,0.08755975,0.0442005377851899
0.9,"CZ",0.110585266666667,0.100738,0.067379,0.157499,0.0589802154654625
0.9,"DE",0.164241260416667,0.1384215,0.06908525,0.24810375,0.117375804464593
0.9,"DK",0.15796475,0.156069,0.14504,0.16899375,0.0192949871274899
0.9,"EE",0.0857306666666667,0.070296,0.068248,0.095496,0.0303500445688855
0.9,"EL",0.0591335555555556,0.023883,0.003953,0.052174,0.104359078673241
0.9,"ES",0.0629472191780822,0.041732,0.02413,0.075252,0.0602084273776074
0.9,"FI",0.133867857142857,0.099968,0.0745485,0.1939615,0.112340364822606
0.9,"FR",0.102506554216867,0.07663,0.0394885,0.1396725,0.0803332297641993
0.9,"HR",0.108934714285714,0.050335,0.0339545,0.127547,0.125710165657243
0.9,"HU",0.123799473684211,0.12212,0.077674,0.154987,0.0663509113957068
0.9,"IE",0.1624532,0.081325,0.056611,0.215267,0.168782818637443
0.9,"IS",0.07712,0.07712,0.07712,0.07712,NA
0.9,"IT",0.0660128214285714,0.0494375,0.02065625,0.08298375,0.0754609671311289
0.9,"LT",0.0903776666666667,0.0938635,0.07732175,0.1137825,0.0534500927657443
0.9,"LU",0.086793,0.086793,0.086793,0.086793,NA
0.9,"LV",0.07785775,0.0343655,0.01171725,0.100506,0.107826401332188
0.9,"ME",0.001154,0.001154,0.001154,0.001154,NA
0.9,"MK",0.08844525,0.07092,0.05481075,0.1045545,0.0522544174615888
0.9,"MT",0.377899,0.377899,0.377899,0.377899,NA
